id,tcg_id
921098,dp3-77
920968,dp3-78
920969,dp3-79
920970,dp3-80
921099,dp3-78
921100,dp3-79
921101,dp3-80
920971,dp3-81
921102,dp3-81
920893,dp3-3
921025,dp3-3
920972,dp3-82
921103,dp3-82
920936,dp3-46
921068,dp3-46
920973,dp3-83
921104,dp3-83
920937,dp3-47
921069,dp3-47
920974,dp3-84
921105,dp3-84
921019,dp3-129
921151,dp3-129
920975,dp3-85
921106,dp3-85
920938,dp3-48
921070,dp3-48
920914,dp3-24
921046,dp3-24
920976,dp3-86
921107,dp3-86
920977,dp3-87
921108,dp3-87
6226642,dp3-25
920915,dp3-25
921047,dp3-25
920916,dp3-26
921048,dp3-26
920895,dp3-4
6234550,dp3-4
921026,dp3-4
920939,dp3-49
921071,dp3-49
920940,dp3-50
921072,dp3-50
920899,dp3-5
921027,dp3-5
920917,dp3-27
921049,dp3-27
920896,dp3-6
921028,dp3-6
920897,dp3-7
921021,dp3-131
921029,dp3-7
920898,dp3-8
921030,dp3-8
920900,dp3-9
921031,dp3-9
920918,dp3-28
921050,dp3-28
920919,dp3-29
921051,dp3-29
920978,dp3-88
921109,dp3-88
920979,dp3-89
921110,dp3-89
920901,dp3-10
921032,dp3-10
921022,dp3-132
920980,dp3-90
921111,dp3-90
920941,dp3-51
921073,dp3-51
920902,dp3-11
921033,dp3-11
920920,dp3-30
921052,dp3-30
920942,dp3-52
921074,dp3-52
920943,dp3-53
3953428,dp3-53
5528793,dp3-53
921075,dp3-53
920903,dp3-12
921034,dp3-12
920981,dp3-91
921112,dp3-91
920944,dp3-54
921076,dp3-54
920982,dp3-92
921113,dp3-92
920904,dp3-13
921035,dp3-13
920905,dp3-14
921036,dp3-14
920983,dp3-93
921114,dp3-93
920921,dp3-31
921053,dp3-31
920984,dp3-94
921115,dp3-94
921020,dp3-130
921152,dp3-130
920906,dp3-15
921037,dp3-15
920945,dp3-55
921077,dp3-55
920922,dp3-32
921054,dp3-32
920923,dp3-33
921055,dp3-33
920946,dp3-56
921154,dp3-56
920985,dp3-95
921116,dp3-95
920986,dp3-96
921117,dp3-96
920924,dp3-34
921056,dp3-34
920987,dp3-97
921118,dp3-97
920947,dp3-57
921078,dp3-57
921010,dp3-120
921142,dp3-120
920988,dp3-98
921119,dp3-98
920925,dp3-35
921057,dp3-35
920948,dp3-58
921079,dp3-58
920989,dp3-99
921120,dp3-99
920949,dp3-59
921080,dp3-59
921011,dp3-121
921143,dp3-121
920926,dp3-36
921058,dp3-36
921017,dp3-127
921149,dp3-127
921012,dp3-122
921144,dp3-122
921013,dp3-123
921145,dp3-123
920990,dp3-100
921121,dp3-100
920950,dp3-60
921081,dp3-60
920991,dp3-101
921122,dp3-101
920907,dp3-16
6792169,dp3-16
921038,dp3-16
920992,dp3-102
921123,dp3-102
920951,dp3-61
921082,dp3-61
920993,dp3-103
921124,dp3-103
921014,dp3-124
921146,dp3-124
921015,dp3-125
6124831,dp3-125
921147,dp3-125
920952,dp3-62
921083,dp3-62
920908,dp3-17
921039,dp3-17
920953,dp3-63
921084,dp3-63
920909,dp3-18
921040,dp3-18
920994,dp3-104
921126,dp3-104
920927,dp3-37
921059,dp3-37
920954,dp3-64
921085,dp3-64
920995,dp3-105
921127,dp3-105
920996,dp3-106
921128,dp3-106
920997,dp3-107
921129,dp3-107
5530238,dp3-107
920998,dp3-108
921130,dp3-108
920999,dp3-109
921131,dp3-109
921000,dp3-110
921132,dp3-110
920955,dp3-65
921086,dp3-65
920956,dp3-66
921087,dp3-66
920957,dp3-67
921088,dp3-67
921001,dp3-111
921133,dp3-111
921002,dp3-112
921134,dp3-112
921003,dp3-113
921135,dp3-113
920910,dp3-19
6423154,dp3-19
921041,dp3-19
920928,dp3-38
921060,dp3-38
921004,dp3-114
921136,dp3-114
921018,dp3-128
921150,dp3-128
921016,dp3-126
921148,dp3-126
921005,dp3-115
921137,dp3-115
920958,dp3-68
921089,dp3-68
920959,dp3-69
921090,dp3-69
920960,dp3-70
921091,dp3-70
920929,dp3-39
921061,dp3-39
920961,dp3-71
921092,dp3-71
920962,dp3-72
921093,dp3-72
920963,dp3-73
921094,dp3-73
921006,dp3-116
921138,dp3-116
920911,dp3-20
921042,dp3-20
920964,dp3-74
921095,dp3-74
921007,dp3-117
921139,dp3-117
920965,dp3-75
921096,dp3-75
920930,dp3-40
921062,dp3-40
921008,dp3-118
921140,dp3-118
920931,dp3-41
920932,dp3-42
920933,dp3-43
921063,dp3-41
921064,dp3-42
921065,dp3-43
920934,dp3-44
921066,dp3-44
1341608,swsh45sv-SV058
1341541,swsh45-64
1341550,swsh45-73
1341564,swsh45sv-SV014
1341562,swsh45sv-SV012
1341587,swsh45sv-SV037
1341596,swsh45sv-SV046
1341581,swsh45sv-SV031
1341534,swsh45-57
1341542,swsh45-65
1341716,swsh45-57
1341582,swsh45sv-SV032
1341543,swsh45-66
1341557,swsh45sv-SV007
1341590,swsh45sv-SV040
1341535,swsh45-58
1341717,swsh45-58
1341499,swsh45-22
1341689,swsh45-22
1341647,swsh45sv-SV097
1341479,swsh45-4
1341675,swsh45-4
1341544,swsh45-67
1341618,swsh45sv-SV068
1341480,swsh45-3
1341674,swsh45-3
1341569,swsh45sv-SV019
1341658,swsh45sv-SV108
1341659,swsh45sv-SV109
1341657,swsh45sv-SV107
1341503,swsh45-26
1341578,swsh45sv-SV028
1341693,swsh45-26
1341644,swsh45sv-SV094
1341567,swsh45sv-SV017
1341495,swsh45-18
1341496,swsh45-19
1341622,swsh45sv-SV072
1341619,swsh45sv-SV069
1341641,swsh45sv-SV091
1341639,swsh45sv-SV089
1341652,swsh45sv-SV102
1341505,swsh45-28
1341580,swsh45sv-SV030
1341531,swsh45-54
1341532,swsh45-55
1341695,swsh45-28
1341521,swsh45-44
1341708,swsh45-44
1341522,swsh45-45
1341709,swsh45-45
1341526,swsh45-49
1341640,swsh45sv-SV090
1341713,swsh45-49
1341482,swsh45-7
1341552,swsh45sv-SV002
1341678,swsh45-7
1341484,swsh45-8
1341553,swsh45sv-SV003
1341679,swsh45-8
1341601,swsh45sv-SV051
1341485,swsh45-9
1341486,swsh45-10
1341527,swsh45-50
1341668,swsh45sv-SV118
1341528,swsh45-51
1341731,swsh45sv-SV119
1341558,swsh45sv-SV008
1341586,swsh45sv-SV036
1341595,swsh45sv-SV045
1341611,swsh45sv-SV062
1341610,swsh45sv-SV061
1341504,swsh45-27
1341579,swsh45sv-SV029
1341694,swsh45-27
1341615,swsh45sv-SV060
1341576,swsh45sv-SV026
1341654,swsh45sv-SV104
1341669,swsh45sv-SV120
1341645,swsh45sv-SV095
1341642,swsh45sv-SV092
1341529,swsh45-52
1341714,swsh45-52
1341585,swsh45sv-SV035
1341491,swsh45-15
1341561,swsh45sv-SV011
1341684,swsh45-15
1341670,swsh45sv-SV121
1341671,swsh45sv-SV122
1341624,swsh45sv-SV074
1341665,swsh45sv-SV115
1341563,swsh45sv-SV013
1341500,swsh45-23
1341690,swsh45-23
1341507,swsh45-30
1341584,swsh45sv-SV034
1341697,swsh45-30
1341599,swsh45sv-SV049
1341600,swsh45sv-SV050
1341574,swsh45sv-SV024
1341573,swsh45sv-SV023
1341612,swsh45sv-SV063
1341629,swsh45sv-SV079
1341636,swsh45sv-SV086
1341570,swsh45sv-SV020
1341571,swsh45sv-SV021
1341630,swsh45sv-SV080
1341637,swsh45sv-SV087
1341597,swsh45sv-SV047
1341598,swsh45sv-SV048
1341616,swsh45sv-SV066
1341613,swsh45sv-SV064
1341638,swsh45sv-SV088
1341627,swsh45sv-SV077
1341519,swsh45-42
1341706,swsh45-42
1341614,swsh45sv-SV065
1341628,swsh45sv-SV078
1341490,swsh45-14
1341560,swsh45sv-SV010
1341683,swsh45-14
1341623,swsh45sv-SV073
1341650,swsh45sv-SV100
1341530,swsh45-53
1341635,swsh45sv-SV085
1341666,swsh45sv-SV116
1341667,swsh45sv-SV117
1341487,swsh45-11
1341554,swsh45sv-SV004
1341680,swsh45-11
1341536,swsh45-59
1341545,swsh45-68
1341718,swsh45-59
1341604,swsh45sv-SV054
1341606,swsh45sv-SV056
1341605,swsh45sv-SV055
1341497,swsh45-20
1341687,swsh45-20
1341633,swsh45sv-SV083
1341533,swsh45-56
1341609,swsh45sv-SV059
1341516,swsh45-39
1341664,swsh45sv-SV114
4566851,swsh45-56
1341715,swsh45-56
1341577,swsh45sv-SV027
1341518,swsh45-41
1341626,swsh45sv-SV076
1341705,swsh45-41
1341498,swsh45-21
1341660,swsh45sv-SV110
1341661,swsh45sv-SV111
1341509,swsh45-32
1341699,swsh45-32
1341510,swsh45-33
1341700,swsh45-33
1341501,swsh45-24
1341691,swsh45-24
1341607,swsh45sv-SV057
1341643,swsh45sv-SV093
1341634,swsh45sv-SV084
1341512,swsh45-35
1341513,swsh45-36
1341594,swsh45sv-SV044
1341514,swsh45-37
1341515,swsh45-38
1341702,swsh45-35
1341703,swsh45-36
1341524,swsh45-47
1341631,swsh45sv-SV081
1341711,swsh45-47
1341648,swsh45sv-SV098
1341559,swsh45sv-SV009
1341546,swsh45-69
1341593,swsh45sv-SV043
2290675,swsh45-70
1341603,swsh45sv-SV053
4225310,swsh45-60
1341537,swsh45-60
1341719,swsh45-60
1341566,swsh45sv-SV016
1341494,swsh45-17
2290677,swsh45-17
1341489,swsh45-13
1341556,swsh45sv-SV006
1341655,swsh45sv-SV105
1341656,swsh45sv-SV106
1341682,swsh45-13
1341617,swsh45sv-SV067
1341651,swsh45sv-SV101
1341548,swsh45-71
1341511,swsh45-34
1341588,swsh45sv-SV038
1341701,swsh45-34
1341483,swsh45-6
1341551,swsh45sv-SV001
1341677,swsh45-6
1341538,swsh45-61
1341720,swsh45-61
1341539,swsh45-62
1341721,swsh45-62
1341621,swsh45sv-SV071
1341565,swsh45sv-SV015
1341508,swsh45-31
1341698,swsh45-31
1341620,swsh45sv-SV070
1341602,swsh45sv-SV052
1341568,swsh45sv-SV018
1341649,swsh45sv-SV099
1341549,swsh45-72
1341506,swsh45-29
1341583,swsh45sv-SV033
1341696,swsh45-29
1341575,swsh45sv-SV025
1341520,swsh45-43
1341707,swsh45-43
1341625,swsh45sv-SV075
1341572,swsh45sv-SV022
1341646,swsh45sv-SV096
1341540,swsh45-63
1341722,swsh45-63
1341525,swsh45-48
1341632,swsh45sv-SV082
1341712,swsh45-48
1341488,swsh45-12
1341555,swsh45sv-SV005
1341681,swsh45-12
1341591,swsh45sv-SV041
1341592,swsh45sv-SV042
1341662,swsh45sv-SV112
1341663,swsh45sv-SV113
1341517,swsh45-40
1341704,swsh45-40
1341481,swsh45-5
1341676,swsh45-5
1341502,swsh45-25
1341692,swsh45-25
1341653,swsh45sv-SV103
1341589,swsh45sv-SV039
1341477,swsh45-1
1341672,swsh45-1
1341478,swsh45-2
1341673,swsh45-2
1341523,swsh45-46
1341493,swsh45-16
1341685,swsh45-16
961106,sm35-37
2978770,sm35-37
961074,sm35-5
2978748,sm35-5
961091,sm35-22
2978761,sm35-22
961070,sm35-1
2978745,sm35-1
961075,sm35-6
2978749,sm35-6
961088,sm35-19
2978758,sm35-19
961127,sm35-58
2978780,sm35-58
961138,sm35-69
2978789,sm35-69
961105,sm35-36
2978769,sm35-36
961100,sm35-31
2978767,sm35-31
961128,sm35-59
2978781,sm35-59
961079,sm35-10
2418264,sm35-10a
961140,sm35-71
961143,sm35-74
961089,sm35-20
2978759,sm35-20
961092,sm35-23
2978762,sm35-23
961112,sm35-43
2975518,sm35-43
961113,sm35-44
2978773,sm35-44
961129,sm35-60
2978782,sm35-60
961130,sm35-61
2978783,sm35-61
961124,sm35-55
2424373,sm35-55
961086,sm35-17
2978756,sm35-17
961071,sm35-2
2864133,sm35-2
961107,sm35-38
2250685,sm35-38
961095,sm35-26
2978763,sm35-26
961081,sm35-12
2358149,sm35-12
961110,sm35-41
2425813,sm35-41
961118,sm35-49
2655395,sm35-49
961131,sm35-62
2978784,sm35-62
961084,sm35-15
2978754,sm35-15
961094,sm35-25
2431580,sm35-25
961114,sm35-45
2426057,sm35-45
961108,sm35-39
961141,sm35-72
961145,sm35-76
961147,sm35-78
961103,sm35-34
2978768,sm35-34
961093,sm35-24
2358151,sm35-24
961097,sm35-28
5013669,sm35-28
5013670,sm35-28
5013672,sm35-28
2978765,sm35-28
5013671,sm35-28
961102,sm35-33
2250653,sm35-33
961132,sm35-63
961142,sm35-73
2674705,sm35-63
961133,sm35-64
2978785,sm35-64
961117,sm35-48
2775152,sm35-48
961090,sm35-21
2978760,sm35-21
961098,sm35-29
961144,sm35-75
961101,sm35-32
5101312,sm35-32
2432215,sm35-32
961083,sm35-14
2430890,sm35-14
961120,sm35-51
2978776,sm35-51
961119,sm35-50
2775153,sm35-50
961076,sm35-7
2978750,sm35-7
961126,sm35-57
961078,sm35-9
961111,sm35-42
961109,sm35-40
961125,sm35-56
961096,sm35-27
961073,sm35-4
2978747,sm35-4
961134,sm35-65
2978786,sm35-65
961116,sm35-47
2978775,sm35-47
961115,sm35-46
2978774,sm35-46
961135,sm35-66
2978787,sm35-66
961136,sm35-67
2978788,sm35-67
961080,sm35-11
2978752,sm35-11
961085,sm35-16
2978755,sm35-16
961087,sm35-18
2978757,sm35-18
961137,sm35-68
2670214,sm35-68
961072,sm35-3
2978746,sm35-3
961077,sm35-8
2425575,sm35-8
961082,sm35-13
2978753,sm35-13
961099,sm35-30
2978766,sm35-30
961139,sm35-70
2978790,sm35-70
961123,sm35-54
2978777,sm35-54
961104,sm35-35
2432415,sm35-35
961122,sm35-53
961146,sm35-77
961121,sm35-52
2775155,sm35-52
4277294,swsh12-173
4277152,swsh12-33
5810879,swsh12-33
4277318,swsh12-197
4277153,swsh12-34
4277264,swsh12-143
4277099,swsh12-TG11
4293863,swsh12-143
4277130,swsh12-12
4293763,swsh12-12
4277216,swsh12-95
4293826,swsh12-95
4277168,swsh12-48
4293889,swsh12-48
4277138,swsh12-20
4293770,swsh12-20
4277267,swsh12-146
4293866,swsh12-146
4277268,swsh12-147
4522169,swsh12-147
4293867,swsh12-147
4277122,swsh12-4
4293757,swsh12-4
4277217,swsh12-96
4293827,swsh12-96
4951556,swsh12-36
4277155,swsh12-36
4293780,swsh12-36
4277214,swsh12-93
4293824,swsh12-93
4277201,swsh12-80
4293814,swsh12-80
4277238,swsh12-117
4293845,swsh12-117
4277102,swsh12-TG14
4277103,swsh12-TG15
4277110,swsh12-TG22
4277145,swsh12-26
4277089,swsh12-TG01
4286524,swsh12-26
4277272,swsh12-151
4277309,swsh12-188
4277324,swsh12-203
4293871,swsh12-151
4277265,swsh12-144
4293864,swsh12-144
4277273,swsh12-152
4277310,swsh12-189
4277325,swsh12-204
4293872,swsh12-152
4277274,swsh12-153
4293873,swsh12-153
4277133,swsh12-15
4277292,swsh12-171
4277195,swsh12-74
4293808,swsh12-74
4277171,swsh12-51
4293793,swsh12-51
4277215,swsh12-94
4293825,swsh12-94
4277247,swsh12-126
4293854,swsh12-126
4277106,swsh12-TG18
4277107,swsh12-TG19
4277230,swsh12-109
4293838,swsh12-109
4277226,swsh12-105
4293835,swsh12-105
4277206,swsh12-85
4293817,swsh12-85
4277146,swsh12-27
4293775,swsh12-27
4277167,swsh12-47
4293791,swsh12-47
4277213,swsh12-92
4293823,swsh12-92
4277210,swsh12-89
5791818,swsh12-89
4293821,swsh12-89
4277251,swsh12-130
4293857,swsh12-130
4442257,swsh12-131
4357957,swsh12-131
4277339,swsh12-131
6599968,swsh12-131
4286526,swsh12-131
4360386,swsh12-131
4277209,swsh12-88
4293820,swsh12-88
4277250,swsh12-129
4293856,swsh12-129
4277208,swsh12-87
4293819,swsh12-87
4277180,swsh12-60
4286519,swsh12-60
4277097,swsh12-TG09
4277198,swsh12-77
4293811,swsh12-77
4277109,swsh12-TG21
4277118,swsh12-TG30
4277131,swsh12-13
4293764,swsh12-13
4277275,swsh12-154
4293874,swsh12-154
4277200,swsh12-79
4293813,swsh12-79
4277276,swsh12-155
4293875,swsh12-155
4277174,swsh12-54
4293795,swsh12-54
4277333,swsh12-212
4277202,swsh12-81
4286517,swsh12-81
4277158,swsh12-39
4293783,swsh12-39
4277144,swsh12-25
4293774,swsh12-25
4277241,swsh12-121
4293849,swsh12-121
4277243,swsh12-122
4293850,swsh12-122
4277091,swsh12-TG03
4277147,swsh12-28
4286522,swsh12-28
4277271,swsh12-150
4293870,swsh12-150
4277129,swsh12-11
4293762,swsh12-11
4277277,swsh12-156
4277111,swsh12-TG23
4277163,swsh12-43
4293787,swsh12-43
4277278,swsh12-157
4277311,swsh12-190
4277326,swsh12-205
4293877,swsh12-157
4277334,swsh12-213
4277190,swsh12-69
4277093,swsh12-TG05
4293805,swsh12-69
4277162,swsh12-42
4293786,swsh12-42
4277225,swsh12-104
4293834,swsh12-104
4277112,swsh12-TG24
4277137,swsh12-19
4293769,swsh12-19
4277279,swsh12-158
4277312,swsh12-191
4293878,swsh12-158
4277219,swsh12-98
4293829,swsh12-98
4277300,swsh12-179
4277211,swsh12-90
4277270,swsh12-149
4293869,swsh12-149
4277128,swsh12-10
4293761,swsh12-10
4277261,swsh12-140
4277308,swsh12-187
4277228,swsh12-107
4293837,swsh12-107
4277181,swsh12-61
4293799,swsh12-61
4277151,swsh12-32
4293779,swsh12-32
4277207,swsh12-86
4293818,swsh12-86
4277113,swsh12-TG25
4277182,swsh12-62
4277092,swsh12-TG04
4293800,swsh12-62
4277166,swsh12-46
4293790,swsh12-46
4277189,swsh12-68
4293804,swsh12-68
4277245,swsh12-124
4293852,swsh12-124
4277244,swsh12-123
4293851,swsh12-123
4277246,swsh12-125
4293853,swsh12-125
4277100,swsh12-TG12
4277233,swsh12-112
4286523,swsh12-112
4277234,swsh12-113
4293841,swsh12-113
4277280,swsh12-159
4277313,swsh12-192
4277327,swsh12-206
4293879,swsh12-159
4277172,swsh12-52
4293794,swsh12-52
4277281,swsh12-160
4277335,swsh12-214
4293880,swsh12-160
4277149,swsh12-30
4293777,swsh12-30
4277266,swsh12-145
4293865,swsh12-145
4277259,swsh12-138
4277306,swsh12-185
4277307,swsh12-186
4277260,swsh12-139
4277323,swsh12-202
4277332,swsh12-211
4955984,swsh12-139
4277249,swsh12-128
4277303,swsh12-182
4277094,swsh12-TG06
4277235,swsh12-114
4293842,swsh12-114
4277299,swsh12-178
4277191,swsh12-70
4277105,swsh12-TG17
4277321,swsh12-200
4277192,swsh12-71
4277194,swsh12-73
4293807,swsh12-73
4277193,swsh12-72
4293806,swsh12-72
4277203,swsh12-82
4293815,swsh12-82
4277240,swsh12-119
4293847,swsh12-119
4277239,swsh12-118
4293846,swsh12-118
4277160,swsh12-40
4277090,swsh12-TG02
4293784,swsh12-40
4277183,swsh12-63
4293801,swsh12-63
4277184,swsh12-64
4293802,swsh12-64
4277237,swsh12-116
4293844,swsh12-116
4277227,swsh12-106
4293836,swsh12-106
4277136,swsh12-18
4293768,swsh12-18
4277253,swsh12-132
4293858,swsh12-132
4277256,swsh12-133
4293859,swsh12-133
4277295,swsh12-174
4277154,swsh12-35
4277221,swsh12-100
4293831,swsh12-100
4277096,swsh12-TG08
4277127,swsh12-9
4293760,swsh12-9
4277212,swsh12-91
4293822,swsh12-91
4277165,swsh12-45
4293789,swsh12-45
4277169,swsh12-49
4293792,swsh12-49
5810878,swsh12-49
4277139,swsh12-21
4293771,swsh12-21
4277282,swsh12-161
4293881,swsh12-161
4277114,swsh12-TG26
4277283,swsh12-162
4305051,swsh12-162
4277284,swsh12-163
4293883,swsh12-163
4277179,swsh12-59
4277242,swsh12-120
5810896,swsh12-120
4277134,swsh12-16
5811251,swsh12-16
4277170,swsh12-50
4293890,swsh12-50
4277115,swsh12-TG27
4277188,swsh12-67
4293803,swsh12-67
4725375,swsh12-22
4277140,swsh12-22
4293772,swsh12-22
4277108,swsh12-TG20
4277117,swsh12-TG29
4277289,swsh12-168
4293887,swsh12-168
4277255,swsh12-135
4277304,swsh12-183
4277305,swsh12-184
4277257,swsh12-136
4277322,swsh12-201
4277296,swsh12-175
4277177,swsh12-57
4277319,swsh12-198
4277178,swsh12-58
4277164,swsh12-44
4293788,swsh12-44
4277293,swsh12-172
4277143,swsh12-24
4277199,swsh12-78
4293812,swsh12-78
4277095,swsh12-TG07
4277173,swsh12-53
4286518,swsh12-53
4277269,swsh12-148
4293868,swsh12-148
4277232,swsh12-111
4293840,swsh12-111
4277220,swsh12-99
4293830,swsh12-99
4277285,swsh12-164
4277314,swsh12-193
4277328,swsh12-207
4786043,swsh12-164
5490703,swsh12-164
4293884,swsh12-164
4277291,swsh12-170
4277125,swsh12-7
4277101,swsh12-TG13
4277317,swsh12-196
4277331,swsh12-210
4277126,swsh12-8
4277196,swsh12-75
4293809,swsh12-75
4277229,swsh12-108
4277301,swsh12-180
4277302,swsh12-181
4277205,swsh12-84
4286521,swsh12-84
4277258,swsh12-137
4277098,swsh12-TG10
4293860,swsh12-137
4277161,swsh12-41
4293785,swsh12-41
4277197,swsh12-76
4293810,swsh12-76
4277116,swsh12-TG28
4277121,swsh12-3
4293756,swsh12-3
4277262,swsh12-141
4293861,swsh12-141
4277222,swsh12-101
4293832,swsh12-101
4277175,swsh12-55
4293796,swsh12-55
4277124,swsh12-6
4293759,swsh12-6
4277123,swsh12-5
4293758,swsh12-5
4277263,swsh12-142
4293862,swsh12-142
4277204,swsh12-83
4293816,swsh12-83
4277148,swsh12-29
4293776,swsh12-29
4277218,swsh12-97
4293828,swsh12-97
4277248,swsh12-127
4293855,swsh12-127
4277150,swsh12-31
4293778,swsh12-31
4277236,swsh12-115
4293843,swsh12-115
4277231,swsh12-110
4293839,swsh12-110
4277286,swsh12-165
4293885,swsh12-165
4277297,swsh12-176
4277298,swsh12-177
4277185,swsh12-65
4277320,swsh12-199
4277187,swsh12-66
4277223,swsh12-102
4277290,swsh12-169
4277336,swsh12-215
4293888,swsh12-169
4277120,swsh12-2
4293755,swsh12-2
4277119,swsh12-1
4293754,swsh12-1
4277142,swsh12-23
4293773,swsh12-23
4277132,swsh12-14
4293765,swsh12-14
4277135,swsh12-17
4293767,swsh12-17
4277156,swsh12-37
4293781,swsh12-37
4277157,swsh12-38
4293782,swsh12-38
4277287,swsh12-166
4277315,swsh12-194
4277329,swsh12-208
4293886,swsh12-166
4277288,swsh12-167
4277316,swsh12-195
4277330,swsh12-209
4286520,swsh12-167
4277176,swsh12-56
4277104,swsh12-TG16
4293797,swsh12-56
4277224,swsh12-103
4293833,swsh12-103
4277254,swsh12-134
4286525,swsh12-134
842706,ecard3-46
2252644,ecard3-46
842665,ecard3-1
2252602,ecard3-1
842666,ecard3-2
887990,ecard3-H1
2252603,ecard3-2
842769,ecard3-119
2252718,ecard3-119
842771,ecard3-121
2252720,ecard3-121
842667,ecard3-3
888001,ecard3-H2
2252604,ecard3-3
2252759,ecard3-H2
842668,ecard3-4
888012,ecard3-H3
2252605,ecard3-4
842669,ecard3-5
888016,ecard3-H4
2252606,ecard3-5
842787,ecard3-142
2252741,ecard3-142
842707,ecard3-47
2252645,ecard3-47
842790,ecard3-145
2252744,ecard3-145
842791,ecard3-146
3930135,ecard3-9
2250668,ecard3-146
842708,ecard3-48
2252646,ecard3-48
887988,ecard3-147
842670,ecard3-6
888017,ecard3-H5
2252745,ecard3-147
2252607,ecard3-6
842772,ecard3-122
2252721,ecard3-122
842788,ecard3-143
2252742,ecard3-143
842709,ecard3-49
2252647,ecard3-49
842773,ecard3-123
2252722,ecard3-123
842671,ecard3-7
888018,ecard3-H6
2252780,ecard3-7
842710,ecard3-50
2252648,ecard3-50
842711,ecard3-51
2252649,ecard3-51
842712,ecard3-52
2252650,ecard3-52
842713,ecard3-53
2252651,ecard3-53
842714,ecard3-54
2252652,ecard3-54
842698,ecard3-36
2252635,ecard3-36
842715,ecard3-55
2252653,ecard3-55
842774,ecard3-124
2252723,ecard3-124
842775,ecard3-125
2252724,ecard3-125
842672,ecard3-8
888019,ecard3-H7
2252608,ecard3-8
887973,ecard3-56
842673,ecard3-9
888020,ecard3-H8
2252654,ecard3-56
2252609,ecard3-9
842776,ecard3-126
2252725,ecard3-126
842716,ecard3-57
2252655,ecard3-57
842674,ecard3-10
888021,ecard3-H9
2252610,ecard3-10
842717,ecard3-58
2252656,ecard3-58
842718,ecard3-59
2252658,ecard3-59
842719,ecard3-60
2252657,ecard3-60
842792,ecard3-148
2252746,ecard3-148
842720,ecard3-61
2252659,ecard3-61
842721,ecard3-62
2252660,ecard3-62
842675,ecard3-11
887991,ecard3-H10
2252611,ecard3-11
842722,ecard3-63
2252661,ecard3-63
842723,ecard3-64
2252662,ecard3-64
842793,ecard3-149
2252747,ecard3-149
5135164,ecard3-11
842724,ecard3-65
2252663,ecard3-65
842676,ecard3-12
887992,ecard3-H11
2252612,ecard3-12
842725,ecard3-66
2252664,ecard3-66
842777,ecard3-127
2252726,ecard3-127
842726,ecard3-67
2252665,ecard3-67
842727,ecard3-68
2252666,ecard3-68
842677,ecard3-13
887993,ecard3-H12
2252613,ecard3-13
842699,ecard3-37
2252636,ecard3-37
842678,ecard3-14
887989,ecard3-150
887994,ecard3-H13
6021698,ecard3-12
2252614,ecard3-14
2252748,ecard3-150
842728,ecard3-69
2252667,ecard3-69
842729,ecard3-70
2252668,ecard3-70
842730,ecard3-71
2252669,ecard3-71
842679,ecard3-15
887995,ecard3-H14
2252615,ecard3-15
842731,ecard3-72
887974,ecard3-73
2252670,ecard3-72
2252671,ecard3-73
842778,ecard3-128
2252727,ecard3-128
842680,ecard3-16
887996,ecard3-H15
2252616,ecard3-16
842700,ecard3-38
2252637,ecard3-38
842732,ecard3-74
2252672,ecard3-74
842681,ecard3-17
887969,ecard3-18
887997,ecard3-H16
887998,ecard3-H17
2252617,ecard3-17
2252618,ecard3-18
842733,ecard3-75
2252673,ecard3-75
842734,ecard3-76
2252674,ecard3-76
842682,ecard3-19
887970,ecard3-20
887999,ecard3-H18
888000,ecard3-H19
2252619,ecard3-19
2252620,ecard3-20
842735,ecard3-77
2252675,ecard3-77
842736,ecard3-78
2252676,ecard3-78
842779,ecard3-129
887983,ecard3-130
887984,ecard3-131
2252728,ecard3-129
2252729,ecard3-130
2252730,ecard3-131
842780,ecard3-132
2252731,ecard3-132
842701,ecard3-39
2252638,ecard3-39
842683,ecard3-21
888002,ecard3-H20
2252621,ecard3-21
842737,ecard3-79
2252677,ecard3-79
842781,ecard3-133
887985,ecard3-134
887986,ecard3-135
887987,ecard3-136
2252732,ecard3-133
2252733,ecard3-134
2252734,ecard3-135
2252735,ecard3-136
842782,ecard3-137
2252736,ecard3-137
842738,ecard3-80
2252678,ecard3-80
842684,ecard3-22
888003,ecard3-H21
2252622,ecard3-22
842739,ecard3-81
887975,ecard3-82
2252679,ecard3-81
2252680,ecard3-82
842740,ecard3-83
2252681,ecard3-83
842702,ecard3-40
2252640,ecard3-40
842703,ecard3-41
2252639,ecard3-41
842685,ecard3-23
2252623,ecard3-23
842783,ecard3-138
2252737,ecard3-138
842704,ecard3-42
2252696,ecard3-42
842741,ecard3-84
2252682,ecard3-84
842686,ecard3-24
887971,ecard3-43
888004,ecard3-H22
2252624,ecard3-24
2252641,ecard3-43
842742,ecard3-85
887976,ecard3-86
2252683,ecard3-85
2252684,ecard3-86
842687,ecard3-25
888005,ecard3-H23
2252625,ecard3-25
842743,ecard3-87
2252685,ecard3-87
842744,ecard3-88
2252686,ecard3-88
842688,ecard3-26
888006,ecard3-H24
2252626,ecard3-26
842689,ecard3-27
888007,ecard3-H25
2252627,ecard3-27
842690,ecard3-28
888008,ecard3-H26
2252628,ecard3-28
842745,ecard3-89
2252687,ecard3-89
842746,ecard3-90
2252688,ecard3-90
842770,ecard3-120
2252719,ecard3-120
842789,ecard3-144
2252743,ecard3-144
842691,ecard3-29
